date,site,Sector,Band,traffic_gb,PRB,availability,Lat,Lon
6/30/2025,KAMPUNG_BABAKAN_HS,3,L21,78.3,31.4,95.16,106.87801,-6.38514
6/30/2025,KAMPUNG_BABAKAN_HS,3,L21,27.98,21.21,95.17,106.87801,-6.38514
6/30/2025,KAMPUNG_BABAKAN_HS,3,L21,30.44,19.35,95.16,106.87801,-6.38514
6/30/2025,LEWINANGGUNG_CM,1,L21,132.27,48.99,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,2,L21,65.03,15.96,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,3,L21,109.69,38.85,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,1,L21,52.34,36.96,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,2,L21,99.58,59.35,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,3,L21,11.08,11.71,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,1,L21,129.19,43.82,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,2,L21,30.51,15.24,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,3,L21,97.69,35.57,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,1,L21,68.97,42.12,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,2,L21,8.17,11.21,99.58,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,3,L21,57.36,29.05,100,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,1,L21,99.59,44.62,100,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,2,L21,5.73,9.75,100,106.90751,-6.41119
6/30/2025,LEWINANGGUNG_CM,3,L21,68.26,36.73,100,106.90751,-6.41119
7/1/2025,PDKOPI_UTARA_TM,1,L21,66.52,44.76,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,34.08,32.79,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,48.3,25.38,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,44.06,48.01,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,22.5,35.4,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,26.34,23.37,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,20.28,30.22,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,7.29,20.17,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,5.21,12.33,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,30.64,33.89,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,8.93,19.92,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,17.5,14.29,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,49.38,42.26,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,18.08,22.98,100,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,26.56,16.38,100,106.94582,-6.22495
7/1/2025,RAWADAS_PDKOPI_BL,1,L21,169.17,47.32,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,2,L21,171.46,50.76,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,3,L21,67.52,18.71,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,1,L21,10.87,7.36,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,2,L21,34.37,28.47,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,3,L21,55.61,30.56,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,1,L21,121.98,44.67,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,2,L21,145.13,48.09,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,3,L21,28.65,14.87,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,1,L21,62.63,34.23,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,2,L21,63.66,37.81,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,3,L21,15.23,15.32,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,1,L21,73.64,34.9,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,2,L21,67.14,35.77,100,106.9433,-6.23028
7/1/2025,RAWADAS_PDKOPI_BL,3,L21,3.05,6.89,100,106.9433,-6.23028
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,15.96,47.43,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,71.72,71.55,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,24.99,52.2,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,75.66,74.07,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,11.74,48.38,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,35.2,70.65,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,20.18,48.06,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,42.47,67.6,100,106.95145,-6.21881
7/1/2025,KOJATRADEMALL_MC,1,L21,33.42,30.95,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,2,L21,70.7,25.78,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,3,L21,22.98,24.64,95.04,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,1,L21,90.64,33.05,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,2,L21,63,25.37,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,3,L21,57.59,32,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,1,L21,9.67,29.45,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,2,L21,11.18,15.15,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,3,L21,15.08,21.58,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,1,L21,35.67,40.22,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,2,L21,14.36,19.18,95.05,106.91608,-6.12281
7/1/2025,KOJATRADEMALL_MC,3,L21,35.36,35.17,95.04,106.91608,-6.12281
7/1/2025,PDKOPI_UTARA_TM,1,L21,40.5,27.36,93.9,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,18.61,14.17,94.61,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,19.09,12.4,99.4,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,40.86,30.4,93.9,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,23.28,19.01,94.61,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,24.14,14.66,99.4,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,35.35,23.66,93.87,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,11.51,9.9,94.6,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,13.01,8.77,99.41,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,68.31,29.08,93.89,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,40.98,16.86,94.61,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,56.08,16.36,99.41,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,1,L21,34.9,24.19,99.83,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,2,L21,10.65,8.86,99.83,106.94582,-6.22495
7/1/2025,PDKOPI_UTARA_TM,3,L21,10.24,8.75,99.82,106.94582,-6.22495
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,20.14,20.61,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,28.73,26.88,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,3,L21,16.47,20.66,99.99,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,33.21,27.44,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,35.66,27.13,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,3,L21,20.97,20,100,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,18.85,24.58,99.87,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,20.97,27.36,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,3,L21,15.6,21.72,99.99,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,1,L21,48.33,25.07,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,2,L21,82.68,27.23,99.88,106.95145,-6.21881
7/1/2025,MI_STASIUNCAKUNG_BM,3,L21,39.06,22.17,100,106.95145,-6.21881
7/1/2025,TUNASKARYA_PL,1,L21,23.06,18.53,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,49.83,47.18,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,56.48,36.31,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,14.16,15.25,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,42.79,44.76,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,39.95,29.86,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,2.49,9.59,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,22.99,45.98,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,13.17,20.06,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,2.04,9.45,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,37.59,38.95,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,10.93,26.39,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,43.57,33.29,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,53.31,42.85,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,24.1,19.76,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,41.85,32.59,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,34.84,37.07,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,22.78,19.65,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,9.95,19.54,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,13.64,34.74,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,7.64,14.99,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,1,L21,13.44,19.48,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,17.26,27.49,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,9.57,23.35,100,106.8828,-6.40319
7/1/2025,TJPASIR_PGKLN_TB,1,L21,66.06,65.95,93.22,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,2,L21,38.56,56.13,93.19,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,3,L21,97.69,76.82,93.05,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,1,L21,40.98,38.86,98.36,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,2,L21,1.56,6.69,98.36,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,3,L21,8.46,16.11,98.36,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,1,L21,51.08,62.88,93.05,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,2,L21,40.6,50.99,93.04,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,3,L21,99.05,75.31,93.08,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,1,L21,53.87,58.94,93.2,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,2,L21,27.16,47.41,93.1,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,3,L21,57.08,69.65,93.02,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,1,L21,33.83,52.06,93.08,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,2,L21,29.1,45.95,92.93,106.63765,-6.03289
7/1/2025,TJPASIR_PGKLN_TB,3,L21,72.78,68.45,92.89,106.63765,-6.03289
7/1/2025,PURI_SRIWEDARI_EP,1,L21,80.5,58.43,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,2,L21,30.17,36.96,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,3,L21,19.51,28.65,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,1,L21,61.4,65.98,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,2,L21,20.4,47.55,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,3,L21,16.82,52.65,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,1,L21,9.45,45.25,99.94,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,2,L21,27.23,42.96,100,106.90087,-6.3778
7/1/2025,PURI_SRIWEDARI_EP,3,L21,10.71,28.09,100,106.90087,-6.3778
7/1/2025,NUSAPHALA_MT,1,L21,60.37,37.64,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,2,L21,27.26,19.81,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,3,L21,71.73,48.56,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,7.85,11.68,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,2,L21,0.53,2.58,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,3,L21,4.94,10.06,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,48.43,34.44,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,2,L21,14.88,16.45,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,3,L21,59.24,47.94,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,13.26,19.85,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,2,L21,2.64,7.48,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,3,L21,31.39,33.69,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,23.45,24.37,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,2,L21,5.72,10.64,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,3,L21,21.21,30.06,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,39,28.73,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,19.19,20.67,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,12.35,16.23,100,106.95401,-6.32522
7/1/2025,NUSAPHALA_MT,1,L21,11.74,15.38,100,106.95401,-6.32522
7/1/2025,PMBNGUNANTIGA_TB,2,L21,48.16,35.31,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,1,L21,3.86,6.56,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,2,L21,22.73,16.99,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,3,L21,60.62,55.08,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,2,L21,46.07,33.72,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,2,L21,14.85,23.57,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,2,L21,24.71,21.75,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,1,L21,56.43,26.21,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,3,L21,115.03,59.81,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,1,L21,40.06,22.57,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,3,L21,77.11,56.43,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,1,L21,7.13,11.38,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,3,L21,77.25,53.44,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,1,L21,5.69,10.04,100,106.63921,-6.16327
7/1/2025,PMBNGUNANTIGA_TB,3,L21,69.6,53.48,100,106.63921,-6.16327
7/1/2025,JLTANJUNGSATU_TB,1,L21,50.09,35.15,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,2,L21,55.23,24.73,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,3,L21,57.69,29.69,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,1,L21,10.67,19.4,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,2,L21,9.14,14.78,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,3,L21,6.95,14.35,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,1,L21,56.37,39.53,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,2,L21,21.9,35.96,100,106.8841,-6.39192
7/1/2025,JLTANJUNGSATU_TB,3,L21,30.35,43.34,100,106.8841,-6.39192
7/1/2025,JLBELONG_SUKATANI_TB,1,L21,56.8,69.02,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,2,L21,71.61,66.29,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,3,L21,70.27,66.69,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,1,L21,21.25,61.38,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,2,L21,3.36,43.59,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,3,L21,19.05,58.14,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,1,L21,47.9,65.18,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,2,L21,43.45,60.9,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,3,L21,37.36,60.94,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,1,L21,23.41,60.36,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,2,L21,26.31,57.99,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,3,L21,25.64,57.47,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,1,L21,34.65,60.07,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,2,L21,34.02,58.07,100,106.87678,-6.39891
7/1/2025,JLBELONG_SUKATANI_TB,3,L21,43.81,59.5,100,106.87678,-6.39891
7/1/2025,GREENLAKE_IB,1,L21,62.34,52.48,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,2,L21,52.67,53.36,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,3,L21,67.86,58.86,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,1,L21,6.89,35.76,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,2,L21,1.86,31.78,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,3,L21,12.29,40.04,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,1,L21,38.84,49.03,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,2,L21,53.08,52.87,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,3,L21,59.61,54.06,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,1,L21,11.83,47.02,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,2,L21,13.42,53.64,100,106.87317,-6.38843
7/1/2025,GREENLAKE_IB,3,L21,15.21,53.33,100,106.87317,-6.38843
7/1/2025,TUNASKARYA_PL,1,L21,4.87,14.41,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,2,L21,5.43,14.04,100,106.8828,-6.40319
7/1/2025,TUNASKARYA_PL,3,L21,4.32,10.02,100,106.8828,-6.40319
7/1/2025,MAUKRAYA_PL,1,L21,6.76,11.79,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,7.97,11.3,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,10.5,15.75,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,17.18,15.39,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,44.53,29.7,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,89.16,60.2,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,13.98,16.01,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,36.62,27.2,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,77.05,56.68,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,2.76,8.8,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,7.32,16.92,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,29.32,45.09,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,3.07,9.12,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,9.52,23.8,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,42.32,49.24,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,62.02,45.22,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,35.59,20.37,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,40.3,34.79,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,36.92,36.71,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,25.52,21.75,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,26.63,31.92,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,13.55,29.01,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,5.61,11.17,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,11.48,22.87,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,1,L21,18.09,26.34,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,2,L21,3.91,19.23,100,106.58955,-6.14705
7/1/2025,MAUKRAYA_PL,3,L21,10.27,21.38,100,106.58955,-6.14705
7/1/2025,MI_PONDOKKELAPA15_BL,1,L21,124.82,64,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,2,L21,121.9,67.17,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,3,L21,69.31,40.93,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,1,L21,80.07,73.96,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,2,L21,107.76,64.28,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,3,L21,73.65,42.49,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,1,L21,53.25,47.78,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,2,L21,61.16,50.19,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,3,L21,23.17,28.02,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,1,L21,43.54,52.23,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,2,L21,72.85,48.5,99.95,106.94174,-6.23852
7/1/2025,MI_PONDOKKELAPA15_BL,3,L21,31.71,30.09,99.95,106.94174,-6.23852
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,52.41,18.91,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,204.09,59.13,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,80.82,23.06,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,73.28,19.82,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,183.02,55.15,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,69.06,21.95,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,6.99,11.32,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,59.69,39.86,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,21.44,16.85,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,22.37,12.53,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,101.11,42.06,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,38.92,17.42,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,111.96,24.99,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,180.14,54.31,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,115.18,28.67,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,89.31,26.28,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,156.66,50.7,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,51.3,20.8,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,8.32,8.92,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,72.68,38.18,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,14.28,14.31,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,1,L21,10.23,8.87,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,2,L21,85.32,38,100,106.96597,-6.22665
7/1/2025,BINTARAGGKEMIRI_MT,3,L21,15.04,11.31,100,106.96597,-6.22665
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,1,L21,73.64,47.13,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,2,L21,65.58,59.35,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,3,L21,46.94,41.29,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,1,L21,49.8,42.53,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,2,L21,48.63,52.18,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,3,L21,22.84,34.31,78.96,106.89758,-6.38178
7/1/2025,KALIMANGGIS_KECIL_HARJAMUKTI_PL,1,L21,50.02,36.12,100,106.89758,-6.38178
